paper_id,title,venue,year,paper_mode,pdf_path,openreview_score,reviewer_variance
0001ca33ba34ce0351e4612b744b3936,NEURIPS,2023,data/papers/neurips/0001ca33ba34ce0351e4612b744b3936-Paper-Conference.pdf,manual_url_list,,True
001608167bb652337af5df0129aeaabd,NEURIPS,2023,data/papers/neurips/001608167bb652337af5df0129aeaabd-Paper-Conference.pdf,manual_url_list,,True
0021c2cb1b9b6a71ac478ea52a93b25a,NEURIPS,2023,data/papers/neurips/0021c2cb1b9b6a71ac478ea52a93b25a-Paper-Conference.pdf,manual_url_list,,True
002262941c9edfd472a79298b2ac5e17,NEURIPS,2023,data/papers/neurips/002262941c9edfd472a79298b2ac5e17-Paper-Conference.pdf,manual_url_list,,True
00296c0e10cd24d415c2db63ea2a2c68,NEURIPS,2023,data/papers/neurips/00296c0e10cd24d415c2db63ea2a2c68-Paper-Conference.pdf,manual_url_list,,True
0073cc73e1873b35345209b50a3dab66,NEURIPS,2023,data/papers/neurips/0073cc73e1873b35345209b50a3dab66-Paper-Conference.pdf,manual_url_list,,True
007f4927e60699392425f267d43f0940,NEURIPS,2023,data/papers/neurips/007f4927e60699392425f267d43f0940-Paper-Conference.pdf,manual_url_list,,True
00b67df24009747e8bbed4c2c6f9c825,NEURIPS,2023,data/papers/neurips/00b67df24009747e8bbed4c2c6f9c825-Paper-Conference.pdf,manual_url_list,,True
00bb4e415ef117f2dee2fc3b778d806d,NEURIPS,2023,data/papers/neurips/00bb4e415ef117f2dee2fc3b778d806d-Paper-Conference.pdf,manual_url_list,,True
00db17c36b5435195760520efa96d99c,NEURIPS,2023,data/papers/neurips/00db17c36b5435195760520efa96d99c-Paper-Conference.pdf,manual_url_list,,True
0001ca33ba34ce0351e4612b744b3936,NEURIPS,2023,data/papers/neurips/0001ca33ba34ce0351e4612b744b3936-Paper-Conference.pdf,manual_url_list,,True
001608167bb652337af5df0129aeaabd,NEURIPS,2023,data/papers/neurips/001608167bb652337af5df0129aeaabd-Paper-Conference.pdf,manual_url_list,,True
0021c2cb1b9b6a71ac478ea52a93b25a,NEURIPS,2023,data/papers/neurips/0021c2cb1b9b6a71ac478ea52a93b25a-Paper-Conference.pdf,manual_url_list,,True
002262941c9edfd472a79298b2ac5e17,NEURIPS,2023,data/papers/neurips/002262941c9edfd472a79298b2ac5e17-Paper-Conference.pdf,manual_url_list,,True
00296c0e10cd24d415c2db63ea2a2c68,NEURIPS,2023,data/papers/neurips/00296c0e10cd24d415c2db63ea2a2c68-Paper-Conference.pdf,manual_url_list,,True
0073cc73e1873b35345209b50a3dab66,NEURIPS,2023,data/papers/neurips/0073cc73e1873b35345209b50a3dab66-Paper-Conference.pdf,manual_url_list,,True
007f4927e60699392425f267d43f0940,NEURIPS,2023,data/papers/neurips/007f4927e60699392425f267d43f0940-Paper-Conference.pdf,manual_url_list,,True
00b67df24009747e8bbed4c2c6f9c825,NEURIPS,2023,data/papers/neurips/00b67df24009747e8bbed4c2c6f9c825-Paper-Conference.pdf,manual_url_list,,True
00bb4e415ef117f2dee2fc3b778d806d,NEURIPS,2023,data/papers/neurips/00bb4e415ef117f2dee2fc3b778d806d-Paper-Conference.pdf,manual_url_list,,True
00db17c36b5435195760520efa96d99c,NEURIPS,2023,data/papers/neurips/00db17c36b5435195760520efa96d99c-Paper-Conference.pdf,manual_url_list,,True
rio23a.pdf,ICML,2023,data/papers/icml/rio23a.pdf,manual_url_list,,True
ghosh23c.pdf,ICML,2023,data/papers/icml/ghosh23c.pdf,manual_url_list,,True
song23a.pdf,ICML,2023,data/papers/icml/song23a.pdf,manual_url_list,,True
radford23a.pdf,ICML,2023,data/papers/icml/radford23a.pdf,manual_url_list,,True
davies23b.pdf,ICML,2023,data/papers/icml/davies23b.pdf,manual_url_list,,True
rio23a.pdf,ICML,2023,data/papers/icml/rio23a.pdf,manual_url_list,,True
ghosh23c.pdf,ICML,2023,data/papers/icml/ghosh23c.pdf,manual_url_list,,True
song23a.pdf,ICML,2023,data/papers/icml/song23a.pdf,manual_url_list,,True
radford23a.pdf,ICML,2023,data/papers/icml/radford23a.pdf,manual_url_list,,True
davies23b.pdf,ICML,2023,data/papers/icml/davies23b.pdf,manual_url_list,,True
pdf?id=uR6x8Be7o_M,ICLR,2023,data/papers/iclr/pdf?id=uR6x8Be7o_M,manual_url_list,,True
0001ca33ba34ce0351e4612b744b3936,NEURIPS,2023,data/papers/neurips/0001ca33ba34ce0351e4612b744b3936-Paper-Conference.pdf,manual_url_list,,True
001608167bb652337af5df0129aeaabd,NEURIPS,2023,data/papers/neurips/001608167bb652337af5df0129aeaabd-Paper-Conference.pdf,manual_url_list,,True
0021c2cb1b9b6a71ac478ea52a93b25a,NEURIPS,2023,data/papers/neurips/0021c2cb1b9b6a71ac478ea52a93b25a-Paper-Conference.pdf,manual_url_list,,True
002262941c9edfd472a79298b2ac5e17,NEURIPS,2023,data/papers/neurips/002262941c9edfd472a79298b2ac5e17-Paper-Conference.pdf,manual_url_list,,True
00296c0e10cd24d415c2db63ea2a2c68,NEURIPS,2023,data/papers/neurips/00296c0e10cd24d415c2db63ea2a2c68-Paper-Conference.pdf,manual_url_list,,True
0073cc73e1873b35345209b50a3dab66,NEURIPS,2023,data/papers/neurips/0073cc73e1873b35345209b50a3dab66-Paper-Conference.pdf,manual_url_list,,True
007f4927e60699392425f267d43f0940,NEURIPS,2023,data/papers/neurips/007f4927e60699392425f267d43f0940-Paper-Conference.pdf,manual_url_list,,True
00b67df24009747e8bbed4c2c6f9c825,NEURIPS,2023,data/papers/neurips/00b67df24009747e8bbed4c2c6f9c825-Paper-Conference.pdf,manual_url_list,,True
00bb4e415ef117f2dee2fc3b778d806d,NEURIPS,2023,data/papers/neurips/00bb4e415ef117f2dee2fc3b778d806d-Paper-Conference.pdf,manual_url_list,,True
00db17c36b5435195760520efa96d99c,NEURIPS,2023,data/papers/neurips/00db17c36b5435195760520efa96d99c-Paper-Conference.pdf,manual_url_list,,True
rio23a.pdf,ICML,2023,data/papers/icml/rio23a.pdf,manual_url_list,,True
ghosh23c.pdf,ICML,2023,data/papers/icml/ghosh23c.pdf,manual_url_list,,True
song23a.pdf,ICML,2023,data/papers/icml/song23a.pdf,manual_url_list,,True
radford23a.pdf,ICML,2023,data/papers/icml/radford23a.pdf,manual_url_list,,True
davies23b.pdf,ICML,2023,data/papers/icml/davies23b.pdf,manual_url_list,,True
rio23a.pdf,ICML,2023,data/papers/icml/rio23a.pdf,manual_url_list,,True
ghosh23c.pdf,ICML,2023,data/papers/icml/ghosh23c.pdf,manual_url_list,,True
song23a.pdf,ICML,2023,data/papers/icml/song23a.pdf,manual_url_list,,True
radford23a.pdf,ICML,2023,data/papers/icml/radford23a.pdf,manual_url_list,,True
davies23b.pdf,ICML,2023,data/papers/icml/davies23b.pdf,manual_url_list,,True
uR6x8Be7o_M.pdf,ICLR,2023,data/papers/iclr/uR6x8Be7o_M.pdf,manual_url_list,,True
pE6gWrASQm.pdf,ICLR,2023,data/papers/iclr/pE6gWrASQm.pdf,manual_url_list,,True
WZH7099tgfM.pdf,ICLR,2023,data/papers/iclr/WZH7099tgfM.pdf,manual_url_list,,True
FZdJQgy05rz.pdf,ICLR,2023,data/papers/iclr/FZdJQgy05rz.pdf,manual_url_list,,True
k4fevFqSQcX.pdf,ICLR,2023,data/papers/iclr/k4fevFqSQcX.pdf,manual_url_list,,True
3ULaIHxn9u7.pdf,ICLR,2023,data/papers/iclr/3ULaIHxn9u7.pdf,manual_url_list,,True
4dZeBJ83oxk.pdf,ICLR,2023,data/papers/iclr/4dZeBJ83oxk.pdf,manual_url_list,,True
0001ca33ba34ce0351e4612b744b3936,NEURIPS,2023,data/papers/neurips/0001ca33ba34ce0351e4612b744b3936-Paper-Conference.pdf,manual_url_list,,True
001608167bb652337af5df0129aeaabd,NEURIPS,2023,data/papers/neurips/001608167bb652337af5df0129aeaabd-Paper-Conference.pdf,manual_url_list,,True
0021c2cb1b9b6a71ac478ea52a93b25a,NEURIPS,2023,data/papers/neurips/0021c2cb1b9b6a71ac478ea52a93b25a-Paper-Conference.pdf,manual_url_list,,True
002262941c9edfd472a79298b2ac5e17,NEURIPS,2023,data/papers/neurips/002262941c9edfd472a79298b2ac5e17-Paper-Conference.pdf,manual_url_list,,True
00296c0e10cd24d415c2db63ea2a2c68,NEURIPS,2023,data/papers/neurips/00296c0e10cd24d415c2db63ea2a2c68-Paper-Conference.pdf,manual_url_list,,True
0073cc73e1873b35345209b50a3dab66,NEURIPS,2023,data/papers/neurips/0073cc73e1873b35345209b50a3dab66-Paper-Conference.pdf,manual_url_list,,True
007f4927e60699392425f267d43f0940,NEURIPS,2023,data/papers/neurips/007f4927e60699392425f267d43f0940-Paper-Conference.pdf,manual_url_list,,True
00b67df24009747e8bbed4c2c6f9c825,NEURIPS,2023,data/papers/neurips/00b67df24009747e8bbed4c2c6f9c825-Paper-Conference.pdf,manual_url_list,,True
00bb4e415ef117f2dee2fc3b778d806d,NEURIPS,2023,data/papers/neurips/00bb4e415ef117f2dee2fc3b778d806d-Paper-Conference.pdf,manual_url_list,,True
00db17c36b5435195760520efa96d99c,NEURIPS,2023,data/papers/neurips/00db17c36b5435195760520efa96d99c-Paper-Conference.pdf,manual_url_list,,True
rio23a.pdf,ICML,2023,data/papers/icml/rio23a.pdf,manual_url_list,,True
ghosh23c.pdf,ICML,2023,data/papers/icml/ghosh23c.pdf,manual_url_list,,True
song23a.pdf,ICML,2023,data/papers/icml/song23a.pdf,manual_url_list,,True
radford23a.pdf,ICML,2023,data/papers/icml/radford23a.pdf,manual_url_list,,True
davies23b.pdf,ICML,2023,data/papers/icml/davies23b.pdf,manual_url_list,,True
rio23a.pdf,ICML,2023,data/papers/icml/rio23a.pdf,manual_url_list,,True
ghosh23c.pdf,ICML,2023,data/papers/icml/ghosh23c.pdf,manual_url_list,,True
song23a.pdf,ICML,2023,data/papers/icml/song23a.pdf,manual_url_list,,True
radford23a.pdf,ICML,2023,data/papers/icml/radford23a.pdf,manual_url_list,,True
davies23b.pdf,ICML,2023,data/papers/icml/davies23b.pdf,manual_url_list,,True
uR6x8Be7o_M.pdf,ICLR,2023,data/papers/iclr/uR6x8Be7o_M.pdf,manual_url_list,,True
pE6gWrASQm.pdf,ICLR,2023,data/papers/iclr/pE6gWrASQm.pdf,manual_url_list,,True
WZH7099tgfM.pdf,ICLR,2023,data/papers/iclr/WZH7099tgfM.pdf,manual_url_list,,True
FZdJQgy05rz.pdf,ICLR,2023,data/papers/iclr/FZdJQgy05rz.pdf,manual_url_list,,True
k4fevFqSQcX.pdf,ICLR,2023,data/papers/iclr/k4fevFqSQcX.pdf,manual_url_list,,True
3ULaIHxn9u7.pdf,ICLR,2023,data/papers/iclr/3ULaIHxn9u7.pdf,manual_url_list,,True
4dZeBJ83oxk.pdf,ICLR,2023,data/papers/iclr/4dZeBJ83oxk.pdf,manual_url_list,,True
H1xwNhCcYm.pdf,ICLR,2023,data/papers/iclr/H1xwNhCcYm.pdf,manual_url_list,,True
0001ca33ba34ce0351e4612b744b3936,NEURIPS,2023,data/papers/neurips/0001ca33ba34ce0351e4612b744b3936-Paper-Conference.pdf,manual_url_list,,True
001608167bb652337af5df0129aeaabd,NEURIPS,2023,data/papers/neurips/001608167bb652337af5df0129aeaabd-Paper-Conference.pdf,manual_url_list,,True
0021c2cb1b9b6a71ac478ea52a93b25a,NEURIPS,2023,data/papers/neurips/0021c2cb1b9b6a71ac478ea52a93b25a-Paper-Conference.pdf,manual_url_list,,True
002262941c9edfd472a79298b2ac5e17,NEURIPS,2023,data/papers/neurips/002262941c9edfd472a79298b2ac5e17-Paper-Conference.pdf,manual_url_list,,True
00296c0e10cd24d415c2db63ea2a2c68,NEURIPS,2023,data/papers/neurips/00296c0e10cd24d415c2db63ea2a2c68-Paper-Conference.pdf,manual_url_list,,True
0073cc73e1873b35345209b50a3dab66,NEURIPS,2023,data/papers/neurips/0073cc73e1873b35345209b50a3dab66-Paper-Conference.pdf,manual_url_list,,True
007f4927e60699392425f267d43f0940,NEURIPS,2023,data/papers/neurips/007f4927e60699392425f267d43f0940-Paper-Conference.pdf,manual_url_list,,True
00b67df24009747e8bbed4c2c6f9c825,NEURIPS,2023,data/papers/neurips/00b67df24009747e8bbed4c2c6f9c825-Paper-Conference.pdf,manual_url_list,,True
00bb4e415ef117f2dee2fc3b778d806d,NEURIPS,2023,data/papers/neurips/00bb4e415ef117f2dee2fc3b778d806d-Paper-Conference.pdf,manual_url_list,,True
00db17c36b5435195760520efa96d99c,NEURIPS,2023,data/papers/neurips/00db17c36b5435195760520efa96d99c-Paper-Conference.pdf,manual_url_list,,True
rio23a.pdf,ICML,2023,data/papers/icml/rio23a.pdf,manual_url_list,,True
ghosh23c.pdf,ICML,2023,data/papers/icml/ghosh23c.pdf,manual_url_list,,True
song23a.pdf,ICML,2023,data/papers/icml/song23a.pdf,manual_url_list,,True
radford23a.pdf,ICML,2023,data/papers/icml/radford23a.pdf,manual_url_list,,True
davies23b.pdf,ICML,2023,data/papers/icml/davies23b.pdf,manual_url_list,,True
rio23a.pdf,ICML,2023,data/papers/icml/rio23a.pdf,manual_url_list,,True
ghosh23c.pdf,ICML,2023,data/papers/icml/ghosh23c.pdf,manual_url_list,,True
song23a.pdf,ICML,2023,data/papers/icml/song23a.pdf,manual_url_list,,True
radford23a.pdf,ICML,2023,data/papers/icml/radford23a.pdf,manual_url_list,,True
davies23b.pdf,ICML,2023,data/papers/icml/davies23b.pdf,manual_url_list,,True
uR6x8Be7o_M.pdf,ICLR,2023,data/papers/iclr/uR6x8Be7o_M.pdf,manual_url_list,,True
pE6gWrASQm.pdf,ICLR,2023,data/papers/iclr/pE6gWrASQm.pdf,manual_url_list,,True
WZH7099tgfM.pdf,ICLR,2023,data/papers/iclr/WZH7099tgfM.pdf,manual_url_list,,True
FZdJQgy05rz.pdf,ICLR,2023,data/papers/iclr/FZdJQgy05rz.pdf,manual_url_list,,True
k4fevFqSQcX.pdf,ICLR,2023,data/papers/iclr/k4fevFqSQcX.pdf,manual_url_list,,True
3ULaIHxn9u7.pdf,ICLR,2023,data/papers/iclr/3ULaIHxn9u7.pdf,manual_url_list,,True
4dZeBJ83oxk.pdf,ICLR,2023,data/papers/iclr/4dZeBJ83oxk.pdf,manual_url_list,,True
VtmBAGCN7o.pdf,ICLR,2023,data/papers/iclr/VtmBAGCN7o.pdf,manual_url_list,,True
H1xwNhCcYm.pdf,ICLR,2023,data/papers/iclr/H1xwNhCcYm.pdf,manual_url_list,,True
0001ca33ba34ce0351e4612b744b3936,NEURIPS,2023,data/papers/neurips/0001ca33ba34ce0351e4612b744b3936-Paper-Conference.pdf,manual_url_list,,True
001608167bb652337af5df0129aeaabd,NEURIPS,2023,data/papers/neurips/001608167bb652337af5df0129aeaabd-Paper-Conference.pdf,manual_url_list,,True
0021c2cb1b9b6a71ac478ea52a93b25a,NEURIPS,2023,data/papers/neurips/0021c2cb1b9b6a71ac478ea52a93b25a-Paper-Conference.pdf,manual_url_list,,True
002262941c9edfd472a79298b2ac5e17,NEURIPS,2023,data/papers/neurips/002262941c9edfd472a79298b2ac5e17-Paper-Conference.pdf,manual_url_list,,True
00296c0e10cd24d415c2db63ea2a2c68,NEURIPS,2023,data/papers/neurips/00296c0e10cd24d415c2db63ea2a2c68-Paper-Conference.pdf,manual_url_list,,True
0073cc73e1873b35345209b50a3dab66,NEURIPS,2023,data/papers/neurips/0073cc73e1873b35345209b50a3dab66-Paper-Conference.pdf,manual_url_list,,True
007f4927e60699392425f267d43f0940,NEURIPS,2023,data/papers/neurips/007f4927e60699392425f267d43f0940-Paper-Conference.pdf,manual_url_list,,True
00b67df24009747e8bbed4c2c6f9c825,NEURIPS,2023,data/papers/neurips/00b67df24009747e8bbed4c2c6f9c825-Paper-Conference.pdf,manual_url_list,,True
00bb4e415ef117f2dee2fc3b778d806d,NEURIPS,2023,data/papers/neurips/00bb4e415ef117f2dee2fc3b778d806d-Paper-Conference.pdf,manual_url_list,,True
00db17c36b5435195760520efa96d99c,NEURIPS,2023,data/papers/neurips/00db17c36b5435195760520efa96d99c-Paper-Conference.pdf,manual_url_list,,True
rio23a.pdf,ICML,2023,data/papers/icml/rio23a.pdf,manual_url_list,,True
ghosh23c.pdf,ICML,2023,data/papers/icml/ghosh23c.pdf,manual_url_list,,True
song23a.pdf,ICML,2023,data/papers/icml/song23a.pdf,manual_url_list,,True
radford23a.pdf,ICML,2023,data/papers/icml/radford23a.pdf,manual_url_list,,True
davies23b.pdf,ICML,2023,data/papers/icml/davies23b.pdf,manual_url_list,,True
rio23a.pdf,ICML,2023,data/papers/icml/rio23a.pdf,manual_url_list,,True
ghosh23c.pdf,ICML,2023,data/papers/icml/ghosh23c.pdf,manual_url_list,,True
song23a.pdf,ICML,2023,data/papers/icml/song23a.pdf,manual_url_list,,True
radford23a.pdf,ICML,2023,data/papers/icml/radford23a.pdf,manual_url_list,,True
davies23b.pdf,ICML,2023,data/papers/icml/davies23b.pdf,manual_url_list,,True
uR6x8Be7o_M.pdf,ICLR,2023,data/papers/iclr/uR6x8Be7o_M.pdf,manual_url_list,,True
pE6gWrASQm.pdf,ICLR,2023,data/papers/iclr/pE6gWrASQm.pdf,manual_url_list,,True
WZH7099tgfM.pdf,ICLR,2023,data/papers/iclr/WZH7099tgfM.pdf,manual_url_list,,True
FZdJQgy05rz.pdf,ICLR,2023,data/papers/iclr/FZdJQgy05rz.pdf,manual_url_list,,True
k4fevFqSQcX.pdf,ICLR,2023,data/papers/iclr/k4fevFqSQcX.pdf,manual_url_list,,True
3ULaIHxn9u7.pdf,ICLR,2023,data/papers/iclr/3ULaIHxn9u7.pdf,manual_url_list,,True
4dZeBJ83oxk.pdf,ICLR,2023,data/papers/iclr/4dZeBJ83oxk.pdf,manual_url_list,,True
VtmBAGCN7o.pdf,ICLR,2023,data/papers/iclr/VtmBAGCN7o.pdf,manual_url_list,,True
H1xwNhCcYm.pdf,ICLR,2023,data/papers/iclr/H1xwNhCcYm.pdf,manual_url_list,,True
0001ca33ba34ce0351e4612b744b3936,NEURIPS,2023,data/papers/neurips/0001ca33ba34ce0351e4612b744b3936-Paper-Conference.pdf,manual_url_list,,True
001608167bb652337af5df0129aeaabd,NEURIPS,2023,data/papers/neurips/001608167bb652337af5df0129aeaabd-Paper-Conference.pdf,manual_url_list,,True
0021c2cb1b9b6a71ac478ea52a93b25a,NEURIPS,2023,data/papers/neurips/0021c2cb1b9b6a71ac478ea52a93b25a-Paper-Conference.pdf,manual_url_list,,True
002262941c9edfd472a79298b2ac5e17,NEURIPS,2023,data/papers/neurips/002262941c9edfd472a79298b2ac5e17-Paper-Conference.pdf,manual_url_list,,True
00296c0e10cd24d415c2db63ea2a2c68,NEURIPS,2023,data/papers/neurips/00296c0e10cd24d415c2db63ea2a2c68-Paper-Conference.pdf,manual_url_list,,True
0073cc73e1873b35345209b50a3dab66,NEURIPS,2023,data/papers/neurips/0073cc73e1873b35345209b50a3dab66-Paper-Conference.pdf,manual_url_list,,True
007f4927e60699392425f267d43f0940,NEURIPS,2023,data/papers/neurips/007f4927e60699392425f267d43f0940-Paper-Conference.pdf,manual_url_list,,True
00b67df24009747e8bbed4c2c6f9c825,NEURIPS,2023,data/papers/neurips/00b67df24009747e8bbed4c2c6f9c825-Paper-Conference.pdf,manual_url_list,,True
00bb4e415ef117f2dee2fc3b778d806d,NEURIPS,2023,data/papers/neurips/00bb4e415ef117f2dee2fc3b778d806d-Paper-Conference.pdf,manual_url_list,,True
00db17c36b5435195760520efa96d99c,NEURIPS,2023,data/papers/neurips/00db17c36b5435195760520efa96d99c-Paper-Conference.pdf,manual_url_list,,True
rio23a.pdf,ICML,2023,data/papers/icml/rio23a.pdf,manual_url_list,,True
ghosh23c.pdf,ICML,2023,data/papers/icml/ghosh23c.pdf,manual_url_list,,True
song23a.pdf,ICML,2023,data/papers/icml/song23a.pdf,manual_url_list,,True
radford23a.pdf,ICML,2023,data/papers/icml/radford23a.pdf,manual_url_list,,True
davies23b.pdf,ICML,2023,data/papers/icml/davies23b.pdf,manual_url_list,,True
rio23a.pdf,ICML,2023,data/papers/icml/rio23a.pdf,manual_url_list,,True
ghosh23c.pdf,ICML,2023,data/papers/icml/ghosh23c.pdf,manual_url_list,,True
song23a.pdf,ICML,2023,data/papers/icml/song23a.pdf,manual_url_list,,True
radford23a.pdf,ICML,2023,data/papers/icml/radford23a.pdf,manual_url_list,,True
davies23b.pdf,ICML,2023,data/papers/icml/davies23b.pdf,manual_url_list,,True
uR6x8Be7o_M.pdf,ICLR,2023,data/papers/iclr/uR6x8Be7o_M.pdf,manual_url_list,,True
pE6gWrASQm.pdf,ICLR,2023,data/papers/iclr/pE6gWrASQm.pdf,manual_url_list,,True
WZH7099tgfM.pdf,ICLR,2023,data/papers/iclr/WZH7099tgfM.pdf,manual_url_list,,True
FZdJQgy05rz.pdf,ICLR,2023,data/papers/iclr/FZdJQgy05rz.pdf,manual_url_list,,True
k4fevFqSQcX.pdf,ICLR,2023,data/papers/iclr/k4fevFqSQcX.pdf,manual_url_list,,True
3ULaIHxn9u7.pdf,ICLR,2023,data/papers/iclr/3ULaIHxn9u7.pdf,manual_url_list,,True
4dZeBJ83oxk.pdf,ICLR,2023,data/papers/iclr/4dZeBJ83oxk.pdf,manual_url_list,,True
VtmBAGCN7o.pdf,ICLR,2023,data/papers/iclr/VtmBAGCN7o.pdf,manual_url_list,,True
H1xwNhCcYm.pdf,ICLR,2023,data/papers/iclr/H1xwNhCcYm.pdf,manual_url_list,,True
0001ca33ba34ce0351e4612b744b3936,NEURIPS,2023,data/papers/neurips/0001ca33ba34ce0351e4612b744b3936-Paper-Conference.pdf,manual_url_list,,True
001608167bb652337af5df0129aeaabd,NEURIPS,2023,data/papers/neurips/001608167bb652337af5df0129aeaabd-Paper-Conference.pdf,manual_url_list,,True
0021c2cb1b9b6a71ac478ea52a93b25a,NEURIPS,2023,data/papers/neurips/0021c2cb1b9b6a71ac478ea52a93b25a-Paper-Conference.pdf,manual_url_list,,True
002262941c9edfd472a79298b2ac5e17,NEURIPS,2023,data/papers/neurips/002262941c9edfd472a79298b2ac5e17-Paper-Conference.pdf,manual_url_list,,True
00296c0e10cd24d415c2db63ea2a2c68,NEURIPS,2023,data/papers/neurips/00296c0e10cd24d415c2db63ea2a2c68-Paper-Conference.pdf,manual_url_list,,True
0073cc73e1873b35345209b50a3dab66,NEURIPS,2023,data/papers/neurips/0073cc73e1873b35345209b50a3dab66-Paper-Conference.pdf,manual_url_list,,True
007f4927e60699392425f267d43f0940,NEURIPS,2023,data/papers/neurips/007f4927e60699392425f267d43f0940-Paper-Conference.pdf,manual_url_list,,True
00b67df24009747e8bbed4c2c6f9c825,NEURIPS,2023,data/papers/neurips/00b67df24009747e8bbed4c2c6f9c825-Paper-Conference.pdf,manual_url_list,,True
00bb4e415ef117f2dee2fc3b778d806d,NEURIPS,2023,data/papers/neurips/00bb4e415ef117f2dee2fc3b778d806d-Paper-Conference.pdf,manual_url_list,,True
00db17c36b5435195760520efa96d99c,NEURIPS,2023,data/papers/neurips/00db17c36b5435195760520efa96d99c-Paper-Conference.pdf,manual_url_list,,True
rio23a.pdf,ICML,2023,data/papers/icml/rio23a.pdf,manual_url_list,,True
ghosh23c.pdf,ICML,2023,data/papers/icml/ghosh23c.pdf,manual_url_list,,True
song23a.pdf,ICML,2023,data/papers/icml/song23a.pdf,manual_url_list,,True
radford23a.pdf,ICML,2023,data/papers/icml/radford23a.pdf,manual_url_list,,True
davies23b.pdf,ICML,2023,data/papers/icml/davies23b.pdf,manual_url_list,,True
rio23a.pdf,ICML,2023,data/papers/icml/rio23a.pdf,manual_url_list,,True
ghosh23c.pdf,ICML,2023,data/papers/icml/ghosh23c.pdf,manual_url_list,,True
song23a.pdf,ICML,2023,data/papers/icml/song23a.pdf,manual_url_list,,True
radford23a.pdf,ICML,2023,data/papers/icml/radford23a.pdf,manual_url_list,,True
davies23b.pdf,ICML,2023,data/papers/icml/davies23b.pdf,manual_url_list,,True
uR6x8Be7o_M.pdf,ICLR,2023,data/papers/iclr/uR6x8Be7o_M.pdf,manual_url_list,,True
pE6gWrASQm.pdf,ICLR,2023,data/papers/iclr/pE6gWrASQm.pdf,manual_url_list,,True
WZH7099tgfM.pdf,ICLR,2023,data/papers/iclr/WZH7099tgfM.pdf,manual_url_list,,True
FZdJQgy05rz.pdf,ICLR,2023,data/papers/iclr/FZdJQgy05rz.pdf,manual_url_list,,True
k4fevFqSQcX.pdf,ICLR,2023,data/papers/iclr/k4fevFqSQcX.pdf,manual_url_list,,True
3ULaIHxn9u7.pdf,ICLR,2023,data/papers/iclr/3ULaIHxn9u7.pdf,manual_url_list,,True
4dZeBJ83oxk.pdf,ICLR,2023,data/papers/iclr/4dZeBJ83oxk.pdf,manual_url_list,,True
VtmBAGCN7o.pdf,ICLR,2023,data/papers/iclr/VtmBAGCN7o.pdf,manual_url_list,,True
H1xwNhCcYm.pdf,ICLR,2023,data/papers/iclr/H1xwNhCcYm.pdf,manual_url_list,,True
